"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","URL Encoded Address","Crawl Timestamp"
"https://beswib.com/en/events","text/html; charset=utf-8","200","OK","Indexable","","Browse Running Events | Find Race Bibs for Trail, Marathon, Triathlon | Beswib","78","691","Discover and purchase race bibs for upcoming running, trail, triathlon and cycling events worldwide. Browse by location, date, and race type. Safe and secure transfers with PayPal protection and organizer approval. Find your next adventure with Beswib.","252","1559","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","Browse Events","13","","0","","0","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","226953","58788","58788","22.894","","157","77","2.039","95.917","Very Easy","0.909","2","1","","44","17","0","11.110","23","18","0","4","4","0","","","","","7b040f72ca4a698760fca1339caf9661","0.125","","","","","en","1.1","","https://beswib.com/en/events","2025-08-23 14:05:09"
"https://beswib.com/_next/static/chunks/5182-2a111b469636a951.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.097","Sat, 23 Aug 2025 12:01:57 GMT","","","","","1.1","","https://beswib.com/_next/static/chunks/5182-2a111b469636a951.js","2025-08-23 14:05:09"
"https://beswib.com/_next/static/chunks/6945-77d0ef1f8edfc4a3.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.088","Sat, 23 Aug 2025 12:01:57 GMT","","","","","1.1","","https://beswib.com/_next/static/chunks/6945-77d0ef1f8edfc4a3.js","2025-08-23 14:05:09"
"https://beswib.com/de","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Beswib | Sicherer Startnummern Transfer | Kaufen & Verkaufen Laufen, Trail, Triathlon","85","768","Übertragen Sie Startnummern sicher mit Beswib, dem vertrauenswürdigen Marketplace für Athleten. Kaufen und verkaufen Sie Startnummern für Laufen, Trail, Triathlon und Radsport. Sichere Zahlungen, verifizierte Verkäufer und sofortige Bestätigung. Schließen Sie sich tausenden Athleten an, die Beswib wählen.","306","1925","startnummern, laufen, trail running, triathlon, radfahren, startnummer transfer, startnummer kaufen, startnummer verkaufen, marathon, ultra trail","145","Ein unvorhergesehenes Ereignis? Übertrage deine Startnummer!","60","Wie funktioniert es?","20","Warum Beswib wählen?","20","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://beswib.com/de/","","","","","","190554","38946","38946","15.167","","249","71","3.507","0.000","Very Hard","1.538","2","0","","191","153","0","100.000","29","19","0","4","4","0","","","","","891aff8d0fc4bad5f4a9449e5fb6b570","0.129","","","","","de","1.1","","https://beswib.com/de","2025-08-23 14:05:09"
"https://beswib.com/_next/static/chunks/2941-5dba2e87674da9af.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.091","Sat, 23 Aug 2025 12:01:57 GMT","","","","","1.1","","https://beswib.com/_next/static/chunks/2941-5dba2e87674da9af.js","2025-08-23 14:05:09"
"https://beswib.com/_next/static/css/d56cfb0ed5d8e639.css","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.088","Sat, 23 Aug 2025 12:01:57 GMT","","","","","1.1","","https://beswib.com/_next/static/css/d56cfb0ed5d8e639.css","2025-08-23 14:05:09"
"https://beswib.com/en/legals/data-deletion","text/html; charset=utf-8","200","OK","Indexable","","Data Deletion | Beswib | Beswib - Legal Race Bib Transfers","58","517","How to request complete deletion of your personal data from Beswib's platform.","78","494","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","Data Deletion Request","21","Our Commitment","14","What Data Will Be Deleted","25","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://beswib.com/en/legals/data-deletion","","","","","","121635","27092","27092","10.551","","258","42","6.143","53.042","Fairly Hard","1.779","2","2","","17","17","0","11.110","23","18","0","4","4","0","","","","","e480dc47c57469fb6ab65cc1b2ac1923","0.101","","","","","en","1.1","","https://beswib.com/en/legals/data-deletion","2025-08-23 14:05:09"
"https://beswib.com/beswib.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.131","Sat, 23 Aug 2025 11:59:39 GMT","","","","","1.1","","https://beswib.com/beswib.svg","2025-08-23 14:05:10"
"https://beswib.com/pt","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Beswib | Transferência Segura Dorsais | Comprar & Vender Running, Trail, Triatlo","80","715","Transfira dorsais de corrida com segurança com Beswib, o marketplace confiável para atletas. Compre e venda dorsais para running, trail, triatlo e ciclismo. Pagamentos seguros, vendedores verificados e confirmação instantânea. Junte-se a milhares de atletas que escolhem Beswib.","278","1745","peitos, corrida, trail running, triatlo, ciclismo, transferência peito, comprar peito, vender peito, maratona, ultra trail","122","Um imprevisto? Transfere o teu dorsal!","38","Como funciona?","14","Porque escolher Beswib?","23","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://beswib.com/pt/","","","","","","188818","38225","38225","14.886","","312","70","4.457","11.419","Very Hard","1.501","2","0","","191","153","0","100.000","29","19","0","4","4","0","","","","","f9572d7fe620488a33fcff055b98148e","0.153","","","","","pt","1.1","","https://beswib.com/pt","2025-08-23 14:05:10"
"https://beswib.com/en/marketplace","text/html; charset=utf-8","200","OK","Indexable","","Marketplace | Buy & Sell Race Bibs | Running, Trail, Triathlon","62","530","Browse thousands of available race bibs from verified sellers on Beswib marketplace. Secure PayPal payments and instant transfer confirmation for running, trail, triathlon and cycling events. Join athletes worldwide who trust Beswib for safe bib transfers.","256","1571","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","Marketplace","11","Filters","7","","0","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","181293","42149","42149","16.415","","193","76","2.539","100.000","Very Easy","0.939","2","1","","34","17","0","11.110","31","26","0","4","4","0","","","","","e77b9cc195efe4ba17bbfa0551bcfd50","0.141","","","","","en","1.1","","https://beswib.com/en/marketplace","2025-08-23 14:05:10"
